"rk","tm","year","date","time","ltime","","opp","week","g","day","result","ot","tot","ply","ypp","dply","dypp","to","top","time"
"4892","SFO","2009","2009-11-22","1:02","12:02","@","GNB","11","10","Sun","L 24-30","","284","46","6.1739","79","6.1266","1","18:21","3:14"
"4893","TAM","2009","2009-11-22","1:00","1:00","","NOR","11","10","Sun","L 7-38","","219","59","3.7119","65","5.6923","4","27:36","3:04"
"4894","WAS","2009","2009-11-22","1:03","12:03","@","DAL","11","10","Sun","L 6-7","","324","58","5.5862","61","5.0000","1","28:34","3:05"
"4895","HOU","2009","2009-11-23","8:40","7:40","","TEN","11","10","Mon","L 17-20","","340","60","5.6667","64","5.3750","","27:41","3:05"
"4896","TEN","2009","2009-11-23","8:40","7:40","@","HOU","11","10","Mon","W 20-17","","344","64","5.3750","60","5.6667","1","32:19","3:05"
"4897","DAL","2009","2009-11-26","4:15","3:15","","OAK","12","11","Thu","W 24-7","","494","56","8.8214","62","4.9194","","31:14","3:11"
"4898","DEN","2009","2009-11-26","8:21","6:21","","NYG","12","11","Thu","W 26-6","","373","69","5.4058","59","4.5254","1","35:30","3:00"
"4899","DET","2009","2009-11-26","12:35","12:35","","GNB","12","11","Thu","L 12-34","","272","68","4.0000","67","6.2985","5","26:01","3:17"
"4900","GNB","2009","2009-11-26","12:35","12:35","@","DET","12","11","Thu","W 34-12","","422","67","6.2985","68","4.0000","2","33:59","3:17"
"4901","NYG","2009","2009-11-26","8:21","6:21","@","DEN","12","11","Thu","L 6-26","","267","59","4.5254","69","5.4058","3","24:30","3:00"
"4902","OAK","2009","2009-11-26","4:15","3:15","@","DAL","12","11","Thu","L 7-24","","305","62","4.9194","56","8.8214","1","28:46","3:11"
"4903","ATL","2009","2009-11-29","1:03","1:03","","TAM","12","11","Sun","W 20-17","","297","76","3.9079","57","5.5789","1","31:36","3:19"
"4904","BUF","2009","2009-11-29","1:02","1:02","","MIA","12","11","Sun","W 31-14","","336","57","5.8947","70","4.6429","1","28:14","2:56"
"4905","CAR","2009","2009-11-29","1:02","1:02","@","NYJ","12","11","Sun","L 6-17","","179","62","2.8871","60","4.7167","4","26:42","2:58"
"4906","CHI","2009","2009-11-29","4:15","3:15","@","MIN","12","11","Sun","L 10-36","","169","38","4.4474","83","6.4699","3","19:05","3:09"
"4907","CIN","2009","2009-11-29","1:02","1:02","","CLE","12","11","Sun","W 16-7","","306","72","4.2500","54","3.1296","","38:11","3:08"
"4908","CLE","2009","2009-11-29","1:02","1:02","@","CIN","12","11","Sun","L 7-16","","169","54","3.1296","72","4.2500","","21:49","3:08"
"4909","IND","2009","2009-11-29","1:02","12:02","@","HOU","12","11","Sun","W 35-27","","342","60","5.7000","68","5.8235","2","28:08","2:56"
"4910","ARI","2009","2009-11-29","4:15","3:15","@","TEN","12","11","Sun","L 17-20","","292","52","5.6154","70","7.6000","","28:53","2:57"
"4911","HOU","2009","2009-11-29","1:02","12:02","","IND","12","11","Sun","L 27-35","","396","68","5.8235","60","5.7000","3","31:52","2:56"
"4912","JAX","2009","2009-11-29","4:05","1:05","@","SFO","12","11","Sun","L 3-20","","357","61","5.8525","61","4.6557","2","29:16","2:54"
"4913","KAN","2009","2009-11-29","4:05","1:05","@","SDG","12","11","Sun","L 14-43","","284","57","4.9825","63","6.7619","4","24:40","2:56"
"4914","MIA","2009","2009-11-29","1:02","1:02","@","BUF","12","11","Sun","L 14-31","","325","70","4.6429","57","5.8947","4","31:46","2:56"
"4915","MIN","2009","2009-11-29","4:15","3:15","","CHI","12","11","Sun","W 36-10","","537","83","6.4699","38","4.4474","1","40:55","3:09"
"4916","NYJ","2009","2009-11-29","1:02","1:02","","CAR","12","11","Sun","W 17-6","","283","60","4.7167","62","2.8871","3","33:18","2:58"
"4917","TEN","2009","2009-11-29","4:15","3:15","","ARI","12","11","Sun","W 20-17","","532","70","7.6000","52","5.6154","1","31:07","2:57"
"4918","PHI","2009","2009-11-29","1:03","1:03","","WAS","12","11","Sun","W 27-24","","381","67","5.6866","63","4.8095","1","30:18","3:13"
"4919","PIT","2009","2009-11-29","8:30","8:30","@","BAL","12","11","Sun","L 17-20","OT","298","64","4.6563","69","5.6957","1","35:56","3:17"
"4920","STL","2009","2009-11-29","1:00","12:00","","SEA","12","11","Sun","L 17-27","","364","78","4.6667","57","4.6491","2","33:32","3:02"
"4921","BAL","2009","2009-11-29","8:30","8:30","","PIT","12","11","Sun","W 20-17","OT","393","69","5.6957","64","4.6563","2","32:22","3:17"
"4922","SDG","2009","2009-11-29","4:05","1:05","","KAN","12","11","Sun","W 43-14","","426","63","6.7619","57","4.9825","1","35:20","2:56"
"4923","SEA","2009","2009-11-29","1:00","12:00","@","STL","12","11","Sun","W 27-17","","265","57","4.6491","78","4.6667","1","26:28","3:02"
"4924","SFO","2009","2009-11-29","4:05","1:05","","JAX","12","11","Sun","W 20-3","","284","61","4.6557","61","5.8525","","30:44","2:54"
"4925","TAM","2009","2009-11-29","1:03","1:03","@","ATL","12","11","Sun","L 17-20","","318","57","5.5789","76","3.9079","1","28:24","3:19"
"4926","WAS","2009","2009-11-29","1:03","1:03","@","PHI","12","11","Sun","L 24-27","","303","63","4.8095","67","5.6866","2","29:42","3:13"
"4927","NOR","2009","2009-11-30","8:40","7:40","","NWE","12","11","Mon","W 38-17","","480","50","9.6000","70","5.2286","1","26:44","2:54"
"4928","NWE","2009","2009-11-30","8:40","7:40","@","NOR","12","11","Mon","L 17-38","","366","70","5.2286","50","9.6000","3","33:16","2:54"
"4929","BUF","2009","2009-12-03","8:20","8:20","","NYJ","13","12","Thu","L 13-19","","194","50","3.8800","65","5.0923","2","24:50","2:54"
"4930","NYJ","2009","2009-12-03","8:20","8:20","@","BUF","13","12","Thu","W 19-13","","331","65","5.0923","50","3.8800","","35:10","2:54"
"4931","ATL","2009","2009-12-06","1:03","1:03","","PHI","13","12","Sun","L 7-34","","295","68","4.3382","55","6.9091","3","30:49","3:00"
"4932","CAR","2009","2009-12-06","1:03","1:03","","TAM","13","12","Sun","W 16-6","","309","54","5.7222","72","6.5139","2","28:56","3:12"
"4933","CHI","2009","2009-12-06","1:02","12:02","","STL","13","12","Sun","W 17-9","","248","58","4.2759","65","3.5846","1","28:00","2:47"
"4934","CIN","2009","2009-12-06","1:02","1:02","","DET","13","12","Sun","W 23-13","","321","75","4.2800","52","4.7115","3","38:48","2:58"
"4935","CLE","2009","2009-12-06","4:05","4:05","","SDG","13","12","Sun","L 23-30","","372","69","5.3913","59","8.0847","1","30:37","3:06"
"4936","IND","2009","2009-12-06","1:03","1:03","","TEN","13","12","Sun","W 27-17","","358","64","5.5938","77","4.8701","","27:01","3:01"
"4937","ARI","2009","2009-12-06","8:20","6:20","","MIN","13","12","Sun","W 30-17","","398","57","6.9825","68","4.6324","1","28:43","3:16"
"4938","DAL","2009","2009-12-06","4:15","4:15","@","NYG","13","12","Sun","L 24-31","","424","80","5.3000","49","6.8776","1","38:50","3:12"
"4939","DEN","2009","2009-12-06","1:00","12:00","@","KAN","13","12","Sun","W 44-13","","413","73","5.6575","71","3.1268","3","35:55","3:09"
"4940","DET","2009","2009-12-06","1:02","1:02","@","CIN","13","12","Sun","L 13-23","","245","52","4.7115","75","4.2800","2","21:12","2:58"
"4941","HOU","2009","2009-12-06","1:03","1:03","@","JAX","13","12","Sun","L 18-23","","305","61","5.0000","68","4.7500","3","29:53","2:56"
"4942","JAX","2009","2009-12-06","1:03","1:03","","HOU","13","12","Sun","W 23-18","","323","68","4.7500","61","5.0000","1","30:07","2:56"
"4943","KAN","2009","2009-12-06","1:00","12:00","","DEN","13","12","Sun","L 13-44","","222","71","3.1268","73","5.6575","3","24:05","3:09"
"4944","MIA","2009","2009-12-06","1:02","1:02","","NWE","13","12","Sun","W 22-21","","416","80","5.2000","54","8.2963","1","32:37","3:11"
"4945","MIN","2009","2009-12-06","8:20","6:20","@","ARI","13","12","Sun","L 17-30","","315","68","4.6324","57","6.9825","2","31:17","3:16"
"4946","NOR","2009","2009-12-06","1:03","1:03","@","WAS","13","12","Sun","W 33-30","OT","463","74","6.2568","67","6.7910","1","35:06","3:48"
"4947","NWE","2009","2009-12-06","1:02","1:02","@","MIA","13","12","Sun","L 21-22","","448","54","8.2963","80","5.2000","2","27:23","3:11"
"4948","NYG","2009","2009-12-06","4:15","4:15","","DAL","13","12","Sun","W 31-24","","337","49","6.8776","80","5.3000","2","21:10","3:12"
"4949","TEN","2009","2009-12-06","1:03","1:03","@","IND","13","12","Sun","L 17-27","","375","77","4.8701","64","5.5938","2","32:59","3:01"
"4950","PHI","2009","2009-12-06","1:03","1:03","@","ATL","13","12","Sun","W 34-7","","380","55","6.9091","68","4.3382","","29:11","3:00"
"4951","PIT","2009","2009-12-06","1:02","1:02","","OAK","13","12","Sun","L 24-27","","401","52","7.7115","65","6.0923","1","27:11","3:08"
"4952","OAK","2009","2009-12-06","1:02","1:02","@","PIT","13","12","Sun","W 27-24","","396","65","6.0923","52","7.7115","","32:49","3:08"
"4953","STL","2009","2009-12-06","1:02","12:02","@","CHI","13","12","Sun","L 9-17","","233","65","3.5846","58","4.2759","2","32:00","2:47"
"4954","SDG","2009","2009-12-06","4:05","4:05","@","CLE","13","12","Sun","W 30-23","","477","59","8.0847","69","5.3913","","29:23","3:06"
"4955","SEA","2009","2009-12-06","4:16","1:16","","SFO","13","12","Sun","W 20-17","","292","69","4.2319","58","6.1379","1","31:11","3:07"
"4956","SFO","2009","2009-12-06","4:16","1:16","@","SEA","13","12","Sun","L 17-20","","356","58","6.1379","69","4.2319","2","28:49","3:07"
"4957","TAM","2009","2009-12-06","1:03","1:03","@","CAR","13","12","Sun","L 6-16","","469","72","6.5139","54","5.7222","5","31:04","3:12"
"4958","WAS","2009","2009-12-06","1:03","1:03","","NOR","13","12","Sun","L 30-33","OT","455","67","6.7910","74","6.2568","4","31:23","3:48"
"4959","GNB","2009","2009-12-07","8:40","7:40","","BAL","13","12","Mon","W 27-14","","350","68","5.1471","60","3.0833","3","35:22","3:23"
"4960","BAL","2009","2009-12-07","8:40","7:40","@","GNB","13","12","Mon","L 14-27","","185","60","3.0833","68","5.1471","4","24:38","3:23"
"4961","CLE","2009","2009-12-10","8:21","8:21","","PIT","14","13","Thu","W 13-6","","255","57","4.4737","62","3.5161","","29:15","2:56"
"4962","PIT","2009","2009-12-10","8:21","8:21","@","CLE","14","13","Thu","L 6-13","","218","62","3.5161","57","4.4737","","30:45","2:56"
"4963","ATL","2009","2009-12-13","1:02","1:02","","NOR","14","13","Sun","L 23-26","","392","56","7.0000","67","5.8358","1","23:16","2:49"
"4964","BUF","2009","2009-12-13","1:00","12:00","@","KAN","14","13","Sun","W 16-10","","273","57","4.7895","73","4.8493","3","30:34","3:02"
"4965","CAR","2009","2009-12-13","1:02","1:02","@","NWE","14","13","Sun","L 10-20","","305","56","5.4464","72","5.2361","","25:45","3:07"
"4966","CHI","2009","2009-12-13","1:02","12:02","","GNB","14","13","Sun","L 14-21","","254","56","4.5357","57","5.5263","2","28:48","3:00"
"4967","CIN","2009","2009-12-13","1:05","12:05","@","MIN","14","13","Sun","L 10-30","","210","53","3.9623","69","4.6667","1","27:45","3:04"
"4968","IND","2009","2009-12-13","1:02","1:02","","DEN","14","13","Sun","W 28-16","","312","70","4.4571","74","4.8243","3","28:33","3:06"
"4969","DAL","2009","2009-12-13","4:15","3:15","","SDG","14","13","Sun","L 17-20","","347","58","5.9828","64","5.3281","","29:55","3:01"
"4970","DEN","2009","2009-12-13","1:02","1:02","@","IND","14","13","Sun","L 16-28","","357","74","4.8243","70","4.4571","1","31:27","3:06"
"4971","DET","2009","2009-12-13","1:02","1:02","@","BAL","14","13","Sun","L 3-48","","229","67","3.4179","63","8.6984","2","30:15","3:13"
"4972","GNB","2009","2009-12-13","1:02","12:02","@","CHI","14","13","Sun","W 21-14","","315","57","5.5263","56","4.5357","2","31:12","3:00"
"4973","HOU","2009","2009-12-13","1:02","12:02","","SEA","14","13","Sun","W 34-7","","450","67","6.7164","63","4.4762","2","33:36","3:00"
"4974","JAX","2009","2009-12-13","1:03","1:03","","MIA","14","13","Sun","L 10-14","","217","54","4.0185","71","4.9859","","24:54","2:53"
"4975","KAN","2009","2009-12-13","1:00","12:00","","BUF","14","13","Sun","L 10-16","","354","73","4.8493","57","4.7895","4","29:26","3:02"
"4976","MIA","2009","2009-12-13","1:03","1:03","@","JAX","14","13","Sun","W 14-10","","354","71","4.9859","54","4.0185","3","35:06","2:53"
"4977","MIN","2009","2009-12-13","1:05","12:05","","CIN","14","13","Sun","W 30-10","","322","69","4.6667","53","3.9623","1","32:15","3:04"
"4978","NOR","2009","2009-12-13","1:02","1:02","@","ATL","14","13","Sun","W 26-23","","391","67","5.8358","56","7.0000","","36:44","2:49"
"4979","NWE","2009","2009-12-13","1:02","1:02","","CAR","14","13","Sun","W 20-10","","377","72","5.2361","56","5.4464","3","34:15","3:07"
"4980","NYG","2009","2009-12-13","8:30","8:30","","PHI","14","13","Sun","L 38-45","","512","72","7.1111","53","7.0566","4","34:46","3:20"
"4981","NYJ","2009","2009-12-13","1:00","1:00","@","TAM","14","13","Sun","W 26-3","","310","66","4.6970","56","2.2143","1","34:06","3:07"
"4982","TEN","2009","2009-12-13","4:05","3:05","","STL","14","13","Sun","W 47-7","","446","57","7.8246","65","3.6923","1","28:03","3:03"
"4983","PHI","2009","2009-12-13","8:30","8:30","@","NYG","14","13","Sun","W 45-38","","374","53","7.0566","72","7.1111","1","25:14","3:20"
"4984","OAK","2009","2009-12-13","4:05","1:05","","WAS","14","13","Sun","L 13-34","","227","66","3.4394","58","5.0862","1","32:07","3:22"
"4985","STL","2009","2009-12-13","4:05","3:05","@","TEN","14","13","Sun","L 7-47","","240","65","3.6923","57","7.8246","5","31:57","3:03"
"4986","BAL","2009","2009-12-13","1:02","1:02","","DET","14","13","Sun","W 48-3","","548","63","8.6984","67","3.4179","1","29:45","3:13"
"4987","SDG","2009","2009-12-13","4:15","3:15","@","DAL","14","13","Sun","W 20-17","","341","64","5.3281","58","5.9828","1","30:05","3:01"
"4988","SEA","2009","2009-12-13","1:02","12:02","@","HOU","14","13","Sun","L 7-34","","282","63","4.4762","67","6.7164","1","26:24","3:00"
"4989","TAM","2009","2009-12-13","1:00","1:00","","NYJ","14","13","Sun","L 3-26","","124","56","2.2143","66","4.6970","3","25:54","3:07"
"4990","WAS","2009","2009-12-13","4:05","1:05","@","OAK","14","13","Sun","W 34-13","","295","58","5.0862","66","3.4394","1","27:53","3:22"
"4991","ARI","2009","2009-12-14","8:40","5:40","@","SFO","14","13","Mon","L 9-24","","245","51","4.8039","72","4.5417","7","23:15","3:09"
"4992","SFO","2009","2009-12-14","8:40","5:40","","ARI","14","13","Mon","W 24-9","","327","72","4.5417","51","4.8039","2","36:45","3:09"
"4993","IND","2009","2009-12-17","8:21","8:21","@","JAX","15","14","Thu","W 35-31","","369","53","6.9623","76","4.5395","1","24:34","2:52"
"4994","JAX","2009","2009-12-17","8:21","8:21","","IND","15","14","Thu","L 31-35","","345","76","4.5395","53","6.9623","1","35:26","2:52"
"4995","DAL","2009","2009-12-19","8:22","7:22","@","NOR","15","14","Sat","W 24-17","","439","73","6.0137","62","5.4194","","36:26","3:08"
"4996","NOR","2009","2009-12-19","8:22","7:22","","DAL","15","14","Sat","L 17-24","","336","62","5.4194","73","6.0137","3","23:34","3:08"
"4997","ATL","2009","2009-12-20","1:03","1:03","@","NYJ","15","14","Sun","W 10-7","","238","62","3.8387","67","4.6866","","29:36","2:55"
"4998","BUF","2009","2009-12-20","1:02","1:02","","NWE","15","14","Sun","L 10-17","","241","56","4.3036","57","3.9298","1","33:32","2:52"
"4999","CAR","2009","2009-12-20","8:30","8:30","","MIN","15","14","Sun","W 26-7","","397","75","5.2933","45","5.2667","","37:59","2:50"
"5000","CHI","2009","2009-12-20","4:15","4:15","@","BAL","15","14","Sun","L 7-31","","220","64","3.4375","66","5.2424","6","27:42","2:52"
"5001","CIN","2009","2009-12-20","4:05","1:05","@","SDG","15","14","Sun","L 24-27","","407","63","6.4603","60","6.1000","1","31:46","3:12"
"5002","CLE","2009","2009-12-20","1:00","12:00","@","KAN","15","14","Sun","W 41-34","","417","67","6.2239","71","6.9155","3","34:25","3:11"
"5003","ARI","2009","2009-12-20","1:02","1:02","@","DET","15","14","Sun","W 31-24","","340","65","5.2308","60","4.7000","3","29:43","3:17"
"5004","DEN","2009","2009-12-20","4:05","2:05","","OAK","15","14","Sun","L 19-20","","337","65","5.1846","64","5.3594","","28:34","3:21"
"5005","DET","2009","2009-12-20","1:02","1:02","","ARI","15","14","Sun","L 24-31","","282","60","4.7000","65","5.2308","3","30:17","3:17"
"5006","GNB","2009","2009-12-20","4:15","4:15","@","PIT","15","14","Sun","L 36-37","","436","61","7.1475","70","7.6714","","24:38","3:38"
"5007","HOU","2009","2009-12-20","1:00","12:00","@","STL","15","14","Sun","W 16-13","","419","64","6.5469","56","4.2321","2","30:40","2:51"
"5008","KAN","2009","2009-12-20","1:00","12:00","","CLE","15","14","Sun","L 34-41","","491","71","6.9155","67","6.2239","1","25:35","3:11"
"5009","MIA","2009","2009-12-20","1:02","12:02","@","TEN","15","14","Sun","L 24-27","OT","468","77","6.0779","60","6.0667","4","34:23","3:13"
"5010","MIN","2009","2009-12-20","8:30","8:30","@","CAR","15","14","Sun","L 7-26","","237","45","5.2667","75","5.2933","2","22:01","2:50"
"5011","NWE","2009","2009-12-20","1:02","1:02","@","BUF","15","14","Sun","W 17-10","","224","57","3.9298","56","4.3036","1","26:28","2:52"
"5012","NYJ","2009","2009-12-20","1:03","1:03","","ATL","15","14","Sun","L 7-10","","314","67","4.6866","62","3.8387","3","30:24","2:55"
"5013","TEN","2009","2009-12-20","1:02","12:02","","MIA","15","14","Sun","W 27-24","OT","364","60","6.0667","77","6.0779","2","29:19","3:13"
"5014","PHI","2009","2009-12-20","4:16","4:16","","SFO","15","14","Sun","W 27-13","","422","69","6.1159","58","4.5000","2","31:03","3:16"
"5015","PIT","2009","2009-12-20","4:15","4:15","","GNB","15","14","Sun","W 37-36","","537","70","7.6714","61","7.1475","","35:22","3:38"
"5016","OAK","2009","2009-12-20","4:05","2:05","@","DEN","15","14","Sun","W 20-19","","343","64","5.3594","65","5.1846","2","31:26","3:21"
"5017","STL","2009","2009-12-20","1:00","12:00","","HOU","15","14","Sun","L 13-16","","237","56","4.2321","64","6.5469","2","29:20","2:51"
"5018","BAL","2009","2009-12-20","4:15","4:15","","CHI","15","14","Sun","W 31-7","","346","66","5.2424","64","3.4375","1","32:18","2:52"
"5019","SDG","2009","2009-12-20","4:05","1:05","","CIN","15","14","Sun","W 27-24","","366","60","6.1000","63","6.4603","2","28:14","3:12"
"5020","SEA","2009","2009-12-20","4:16","1:16","","TAM","15","14","Sun","L 7-24","","380","72","5.2778","60","5.6500","5","27:56","2:59"
"5021","SFO","2009","2009-12-20","4:16","4:16","@","PHI","15","14","Sun","L 13-27","","261","58","4.5000","69","6.1159","4","28:57","3:16"
"5022","TAM","2009","2009-12-20","4:16","1:16","@","SEA","15","14","Sun","W 24-7","","339","60","5.6500","72","5.2778","1","32:04","2:59"
"5023","NYG","2009","2009-12-21","8:40","8:40","@","WAS","15","14","Mon","W 45-12","","387","62","6.2419","55","5.4909","","34:15","2:56"
"5024","WAS","2009","2009-12-21","8:40","8:40","","NYG","15","14","Mon","L 12-45","","302","55","5.4909","62","6.2419","3","25:45","2:56"
"5025","TEN","2009","2009-12-25","7:34","6:34","","SDG","16","15","Fri","L 17-42","","270","49","5.5102","69","6.1594","3","20:53","2:53"
"5026","SDG","2009","2009-12-25","7:34","6:34","@","TEN","16","15","Fri","W 42-17","","425","69","6.1594","49","5.5102","1","39:07","2:53"
"5027","ATL","2009","2009-12-27","1:02","1:02","","BUF","16","15","Sun","W 31-3","","391","75","5.2133","49","3.6327","","34:25","3:02"
"5028","BUF","2009","2009-12-27","1:02","1:02","@","ATL","16","15","Sun","L 3-31","","178","49","3.6327","75","5.2133","3","25:35","3:02"
"5029","CAR","2009","2009-12-27","1:03","1:03","@","NYG","16","15","Sun","W 41-9","","416","67","6.2090","66","4.8030","","32:16","2:50"
