"season","week","tm_home","tm_away","line_home","pts_home","pts_away","tm_winner_straight","tm_winner_spread","line_1","line_2","tm_1","tm_2","pts_1","pts_2","pd_1","pd_2","wp_eoy_1","pftd_1","patd_1","pdtd_1","wptd_1","w_lastn_1","pd_lastn_1","pd_wlastn_1","wp_lastn_1","wp_wlastn_1","wp_eoy_2","pftd_2","patd_2","pdtd_2","wptd_2","w_lastn_2","pd_lastn_2","pd_wlastn_2","wp_lastn_2","wp_wlastn_2","wp_eoy_diff","pftd_diff","patd_diff","pdtd_diff","wptd_diff","wp_lastn_diff","wp_wlastn_diff","pd_lastn_diff","pd_wlastn_diff"
2002,16,"JAX","TEN",3,10,28,"TEN","TEN",3,-3,"JAX","TEN",10,28,-18,18,37.5,21.7857142857143,19.0714285714286,2.71428571428571,0.428571428571429,3,0.6,2.85454545454545,0.3,0.381818181818182,66.7,23.2857142857143,22.2142857142857,1.07142857142857,0.642857142857143,8,5,7.47272727272727,0.8,0.854545454545454,-29.2,-1.5,-3.14285714285714,-0.642857142857141,-0.214285714285714,-0.5,-0.472727272727273,-4.4,-4.61818181818182
2002,16,"KAN","SDG",-1.5,24,22,"KAN","KAN",-1.5,1.5,"KAN","SDG",24,22,2,-2,50,31.6428571428571,25.2142857142857,6.42857142857143,0.5,5,8.1,11.6909090909091,0.5,0.509090909090909,50,20.2142857142857,22.2857142857143,-2.07142857142857,0.571428571428571,4,-9.3,-9.78181818181818,0.4,0.345454545454545,0,11.4285714285714,2.92857142857143,2.57142857142857,-0.0714285714285714,0.1,0.163636363636364,17.4,21.4727272727273
2002,16,"MIN","MIA",3,20,17,"MIN","MIN",-3,3,"MIA","MIN",17,20,-3,3,56.2,24.0714285714286,18.1428571428571,5.92857142857143,0.642857142857143,6,3.8,5.38181818181818,0.6,0.636363636363636,37.5,23.7142857142857,27.7857142857143,-4.07142857142857,0.285714285714286,4,-1.5,-2.16363636363636,0.4,0.363636363636364,18.7,0.357142857142858,-9.64285714285714,4.71428571428571,0.357142857142857,0.2,0.272727272727273,5.3,7.54545454545454
2002,16,"MIN","MIA",3,20,17,"MIN","MIN",3,-3,"MIN","MIA",20,17,3,-3,37.5,23.7142857142857,27.7857142857143,-4.07142857142857,0.285714285714286,4,-1.5,-2.16363636363636,0.4,0.363636363636364,56.2,24.0714285714286,18.1428571428571,5.92857142857143,0.642857142857143,6,3.8,5.38181818181818,0.6,0.636363636363636,-18.7,-0.357142857142858,9.64285714285714,-5.64285714285715,-0.357142857142857,-0.2,-0.272727272727273,-5.3,-7.54545454545454
2002,16,"CIN","NOR",7,20,13,"CIN","CIN",-7,7,"NOR","CIN",13,20,-7,7,56.2,29.5,25.5714285714286,3.92857142857143,0.642857142857143,6,3.3,2.14545454545455,0.6,0.509090909090909,12.5,17.8571428571429,29.7142857142857,-11.8571428571429,0.0714285714285714,1,-7,-8.23636363636364,0.1,0.0727272727272727,43.7,11.6428571428571,-4.14285714285714,12.5,0.571428571428572,0.5,0.436363636363636,10.3,10.3818181818182
2002,16,"NWE","NYJ",-3.5,17,30,"NYJ","NYJ",-3.5,3.5,"NWE","NYJ",17,30,-13,13,56.2,24.0714285714286,20.8571428571429,3.21428571428572,0.571428571428571,5,-0.4,1.03636363636364,0.5,0.6,55.6,20.5,21.5714285714286,-1.07142857142857,0.5,6,6.8,5.74545454545455,0.6,0.6,0.600000000000001,3.57142857142857,-0.714285714285715,1.64285714285714,0.0714285714285714,-0.1,0,-7.2,-4.70909090909091
2002,16,"IND","NYG",-4.5,27,44,"NYG","NYG",4.5,-4.5,"NYG","IND",44,27,17,-17,58.8,19,17.5,1.5,0.571428571428571,6,3,6.16363636363636,0.6,0.636363636363636,58.8,21.5714285714286,18.2857142857143,3.28571428571429,0.642857142857143,6,2.4,4.36363636363636,0.6,0.672727272727273,0,-2.57142857142857,-0.785714285714285,-2.71428571428572,-0.0714285714285715,0,-0.0363636363636364,0.6,1.8
2002,16,"NWE","NYJ",-3.5,17,30,"NYJ","NYJ",3.5,-3.5,"NYJ","NWE",30,17,13,-13,55.6,20.5,21.5714285714286,-1.07142857142857,0.5,6,6.8,5.74545454545455,0.6,0.6,56.2,24.0714285714286,20.8571428571429,3.21428571428572,0.571428571428571,5,-0.4,1.03636363636364,0.5,0.6,-0.600000000000001,-3.57142857142857,0.714285714285715,-2.71428571428572,-0.0714285714285714,0.1,0,7.2,4.70909090909091
2002,16,"OAK","DEN",-3.5,28,16,"OAK","OAK",-3.5,3.5,"OAK","DEN",28,16,12,-12,68.4,28.4285714285714,20.5714285714286,7.85714285714285,0.642857142857143,5,3.8,7.41818181818182,0.5,0.636363636363636,56.2,24.2142857142857,22.0714285714286,2.14285714285714,0.571428571428571,5,1.9,0.672727272727273,0.5,0.436363636363636,12.2,4.21428571428571,-1.5,-1.5,0.0714285714285715,0,0.2,1.9,6.74545454545455
2002,16,"DAL","PHI",7,3,27,"PHI","PHI",-7,7,"PHI","DAL",27,3,24,-24,72.2,27.2142857142857,16.2857142857143,10.9285714285714,0.785714285714286,8,7.7,9.32727272727273,0.8,0.890909090909091,31.2,14.2857142857143,20.1428571428571,-5.85714285714286,0.357142857142857,3,-5.3,-7.29090909090909,0.3,0.309090909090909,41,12.9285714285714,-3.85714285714286,6.64285714285714,0.428571428571429,0.5,0.581818181818182,13,16.6181818181818
2002,16,"TAM","PIT",-4.5,7,17,"PIT","PIT",4.5,-4.5,"PIT","TAM",17,7,10,-10,61.1,24.2142857142857,21.9285714285714,2.28571428571429,0.571428571428571,7,6.1,2.47272727272727,0.777777777777778,0.7,78.9,23.1428571428571,12.7857142857143,10.3571428571429,0.785714285714286,8,8.6,8.94545454545455,0.8,0.8,-17.8,1.07142857142857,9.14285714285714,-9.78571428571428,-0.214285714285714,-0.0222222222222223,-0.1,-2.5,-6.47272727272727
2002,16,"KAN","SDG",-1.5,24,22,"KAN","KAN",1.5,-1.5,"SDG","KAN",22,24,-2,2,50,20.2142857142857,22.2857142857143,-2.07142857142857,0.571428571428571,4,-9.3,-9.78181818181818,0.4,0.345454545454545,50,31.6428571428571,25.2142857142857,6.42857142857143,0.5,5,8.1,11.6909090909091,0.5,0.509090909090909,0,-11.4285714285714,-2.92857142857143,-5.85714285714286,0.0714285714285714,-0.1,-0.163636363636364,-17.4,-21.4727272727273
2002,16,"SEA","STL",-2.5,30,10,"SEA","SEA",-2.5,2.5,"SEA","STL",30,10,20,-20,43.8,21,23.6428571428571,-2.64285714285714,0.357142857142857,4,-3.4,-2.05454545454545,0.4,0.454545454545455,43.8,19.6428571428571,22.7857142857143,-3.14285714285714,0.428571428571429,6,-1.7,-4.52727272727273,0.6,0.545454545454545,0,1.35714285714286,0.857142857142858,3.5,-0.0714285714285714,-0.2,-0.0909090909090909,-1.7,2.47272727272727
2002,16,"ARI","SFO",3.5,14,17,"SFO","ARI",-3.5,3.5,"SFO","ARI",17,14,3,-3,61.1,23.5714285714286,21.8571428571429,1.71428571428572,0.642857142857143,6,-0.3,-1.45454545454545,0.6,0.545454545454545,31.2,17.2142857142857,25.9285714285714,-8.71428571428571,0.357142857142857,3,-13.1,-15.5272727272727,0.3,0.218181818181818,29.9,6.35714285714286,-4.07142857142857,9.35714285714285,0.285714285714286,0.3,0.327272727272727,12.8,14.0727272727273
2002,16,"SEA","STL",-2.5,30,10,"SEA","SEA",2.5,-2.5,"STL","SEA",10,30,-20,20,43.8,19.6428571428571,22.7857142857143,-3.14285714285714,0.428571428571429,6,-1.7,-4.52727272727273,0.6,0.545454545454545,43.8,21,23.6428571428571,-2.64285714285714,0.357142857142857,4,-3.4,-2.05454545454545,0.4,0.454545454545455,0,-1.35714285714286,-0.857142857142858,3.07142857142857,0.0714285714285714,0.2,0.0909090909090909,1.7,-2.47272727272727
2002,16,"TAM","PIT",-4.5,7,17,"PIT","PIT",-4.5,4.5,"TAM","PIT",7,17,-10,10,78.9,23.1428571428571,12.7857142857143,10.3571428571429,0.785714285714286,8,8.6,8.94545454545455,0.8,0.8,61.1,24.2142857142857,21.9285714285714,2.28571428571429,0.571428571428571,7,6.1,2.47272727272727,0.777777777777778,0.7,17.8,-1.07142857142857,-9.14285714285714,-1.5,0.214285714285714,0.0222222222222223,0.1,2.5,6.47272727272727
2002,16,"JAX","TEN",3,10,28,"TEN","TEN",-3,3,"TEN","JAX",28,10,18,-18,66.7,23.2857142857143,22.2142857142857,1.07142857142857,0.642857142857143,8,5,7.47272727272727,0.8,0.854545454545454,37.5,21.7857142857143,19.0714285714286,2.71428571428571,0.428571428571429,3,0.6,2.85454545454545,0.3,0.381818181818182,29.2,1.5,3.14285714285714,-2.07142857142857,0.214285714285714,0.5,0.472727272727273,4.4,4.61818181818182
2002,16,"WAS","HOU",-6.5,26,10,"WAS","WAS",-6.5,6.5,"WAS","HOU",26,10,16,-16,43.8,18.6428571428571,24.3571428571429,-5.71428571428572,0.357142857142857,3,-6.5,-5.90909090909091,0.3,0.254545454545455,25,14.2857142857143,22.6428571428571,-8.35714285714286,0.285714285714286,3,-6.7,-4,0.3,0.345454545454545,18.8,4.35714285714286,1.71428571428572,8.71428571428571,0.0714285714285715,0,-0.0909090909090909,0.2,-1.90909090909091
2002,17,"DEN","ARI",-13.5,37,7,"DEN","DEN",13.5,-13.5,"ARI","DEN",7,37,-30,30,31.2,17,25.3333333333333,-8.33333333333333,0.333333333333333,2,-13.7,-13.6909090909091,0.2,0.163636363636364,56.2,23.6666666666667,22.4666666666667,1.2,0.533333333333333,4,-1,-1.85454545454545,0.4,0.345454545454545,-25,-6.66666666666667,2.86666666666667,-0.86666666666667,-0.2,-0.2,-0.181818181818182,-12.7,-11.8363636363636
2002,17,"CLE","ATL",2.5,24,16,"CLE","CLE",-2.5,2.5,"ATL","CLE",16,24,-8,8,55.6,25.7333333333333,19.3333333333333,6.4,0.6,7,8,6,0.777777777777778,0.666666666666667,52.9,21.3333333333333,20.2666666666667,1.06666666666667,0.533333333333333,6,0.9,0.545454545454545,0.6,0.618181818181818,2.7,4.4,-0.933333333333334,-0.466666666666666,0.0666666666666667,0.177777777777778,0.0484848484848485,7.1,5.45454545454546
2002,17,"PIT","BAL",-8,34,31,"PIT","BAL",8,-8,"BAL","PIT",31,34,-3,3,43.8,19,21.3333333333333,-2.33333333333333,0.466666666666667,5,-2.1,-2.09090909090909,0.5,0.490909090909091,61.1,23.7333333333333,20.9333333333333,2.8,0.6,7,4.4,3.18181818181818,0.777777777777778,0.745098039215686,-17.3,-4.73333333333333,0.399999999999999,-2.33333333333333,-0.133333333333333,-0.277777777777778,-0.254188948306595,-6.5,-5.27272727272727
2002,17,"BUF","CIN",-7.5,27,9,"BUF","BUF",-7.5,7.5,"BUF","CIN",27,9,18,-18,50,23.4666666666667,25.8666666666667,-2.4,0.466666666666667,5,-1.9,-3.29090909090909,0.5,0.4,12.5,18,28.6,-10.6,0.133333333333333,2,-5.6,-5.69090909090909,0.2,0.236363636363636,37.5,5.46666666666667,-2.73333333333333,11.0666666666667,0.333333333333333,0.3,0.163636363636364,3.7,2.4
2002,17,"NOR","CAR",-6,6,10,"CAR","CAR",6,-6,"CAR","NOR",10,6,4,-4,43.8,16.5333333333333,19.7333333333333,-3.2,0.4,3,-7.6,-4.50909090909091,0.3,0.454545454545455,56.2,28.4,25.2,3.2,0.6,5,2.3,0.272727272727273,0.5,0.4,-12.4,-11.8666666666667,-5.46666666666667,-2.8,-0.2,-0.2,0.0545454545454545,-9.9,-4.78181818181818
2002,17,"CHI","TAM",7,0,15,"TAM","TAM",7,-7,"CHI","TAM",0,15,-15,15,25,18.7333333333333,24.2666666666667,-5.53333333333333,0.266666666666667,2,-6.3,-5.94545454545455,0.2,0.272727272727273,78.9,22.0666666666667,13.0666666666667,9,0.733333333333333,7,6.2,5.56363636363636,0.7,0.654545454545455,-53.9,-3.33333333333333,11.2,-8.73333333333333,-0.466666666666667,-0.5,-0.381818181818182,-12.5,-11.5090909090909
2002,17,"BUF","CIN",-7.5,27,9,"BUF","BUF",7.5,-7.5,"CIN","BUF",9,27,-18,18,12.5,18,28.6,-10.6,0.133333333333333,2,-5.6,-5.69090909090909,0.2,0.236363636363636,50,23.4666666666667,25.8666666666667,-2.4,0.466666666666667,5,-1.9,-3.29090909090909,0.5,0.4,-37.5,-5.46666666666667,2.73333333333333,2.53333333333334,-0.333333333333333,-0.3,-0.163636363636364,-3.7,-2.4
2002,17,"CLE","ATL",2.5,24,16,"CLE","CLE",2.5,-2.5,"CLE","ATL",24,16,8,-8,52.9,21.3333333333333,20.2666666666667,1.06666666666667,0.533333333333333,6,0.9,0.545454545454545,0.6,0.618181818181818,55.6,25.7333333333333,19.3333333333333,6.4,0.6,7,8,6,0.777777777777778,0.666666666666667,-2.7,-4.4,0.933333333333334,-5.86666666666667,-0.0666666666666667,-0.177777777777778,-0.0484848484848485,-7.1,-5.45454545454546
2002,17,"WAS","DAL",-7.5,20,14,"WAS","DAL",7.5,-7.5,"DAL","WAS",14,20,-6,6,31.2,13.5333333333333,20.6,-7.06666666666667,0.333333333333333,3,-7.3,-10.6909090909091,0.3,0.254545454545455,43.8,19.1333333333333,23.4,-4.26666666666667,0.4,4,-3.3,-1.81818181818182,0.4,0.381818181818182,-12.6,-5.6,-2.8,4.6,-0.0666666666666667,-0.1,-0.127272727272727,-4,-8.87272727272727
2002,17,"DEN","ARI",-13.5,37,7,"DEN","DEN",-13.5,13.5,"DEN","ARI",37,7,30,-30,56.2,23.6666666666667,22.4666666666667,1.2,0.533333333333333,4,-1,-1.85454545454545,0.4,0.345454545454545,31.2,17,25.3333333333333,-8.33333333333333,0.333333333333333,2,-13.7,-13.6909090909091,0.2,0.163636363636364,25,6.66666666666667,-2.86666666666667,8.86666666666667,0.2,0.2,0.181818181818182,12.7,11.8363636363636
2002,17,"DET","MIN",3.5,36,38,"MIN","DET",3.5,-3.5,"DET","MIN",36,38,-2,2,18.8,18,27.5333333333333,-9.53333333333333,0.2,2,-8.3,-9.61818181818182,0.2,0.0727272727272727,37.5,23.4666666666667,27.0666666666667,-3.6,0.333333333333333,4,-1.9,-1.34545454545455,0.4,0.472727272727273,-18.7,-5.46666666666667,0.466666666666669,3.8,-0.133333333333333,-0.2,-0.4,-6.4,-8.27272727272727
2002,17,"NYJ","GNB",1.5,42,17,"NYJ","NYJ",-1.5,1.5,"GNB","NYJ",17,42,-25,25,70.6,25.4,19.0666666666667,6.33333333333333,0.8,8,8.5,5.96363636363636,0.8,0.8,55.6,21.1333333333333,21.2666666666667,-0.133333333333333,0.533333333333333,7,8.5,6.87272727272727,0.7,0.672727272727273,15,4.26666666666667,-2.2,0.933333333333333,0.266666666666667,0.1,0.127272727272727,0,-0.909090909090909
2002,17,"HOU","TEN",9.5,3,13,"TEN","TEN",9.5,-9.5,"HOU","TEN",3,13,-10,10,25,14,22.8666666666667,-8.86666666666667,0.266666666666667,3,-7.6,-5.69090909090909,0.3,0.290909090909091,66.7,23.6,21.4,2.2,0.666666666666667,9,8.5,9.83636363636364,0.9,0.890909090909091,-41.7,-9.6,1.46666666666667,-1.93333333333334,-0.4,-0.6,-0.6,-16.1,-15.5272727272727
2002,17,"IND","JAX",-8.5,20,13,"IND","JAX",-8.5,8.5,"IND","JAX",20,13,7,-7,58.8,21.9333333333333,20,1.93333333333333,0.6,5,0.5,0.836363636363636,0.5,0.563636363636364,37.5,21,19.6666666666667,1.33333333333333,0.4,3,-0.3,-0.527272727272727,0.3,0.327272727272727,21.3,0.933333333333334,0.333333333333332,-0.733333333333332,0.2,0.2,0.236363636363636,0.8,1.36363636363636
2002,17,"IND","JAX",-8.5,20,13,"IND","JAX",8.5,-8.5,"JAX","IND",13,20,-7,7,37.5,21,19.6666666666667,1.33333333333333,0.4,3,-0.3,-0.527272727272727,0.3,0.327272727272727,58.8,21.9333333333333,20,1.93333333333333,0.6,5,0.5,0.836363636363636,0.5,0.563636363636364,-21.3,-0.933333333333334,-0.333333333333332,-1.53333333333333,-0.2,-0.2,-0.236363636363636,-0.8,-1.36363636363636
2002,17,"OAK","KAN",-8.5,24,0,"OAK","OAK",8.5,-8.5,"KAN","OAK",0,24,-24,24,50,31.1333333333333,25,6.13333333333333,0.533333333333333,5,7.9,10.5818181818182,0.5,0.6,68.4,28.4,20.2666666666667,8.13333333333333,0.666666666666667,6,6.5,8.90909090909091,0.6,0.727272727272727,-18.4,2.73333333333333,4.73333333333333,-7.6,-0.133333333333333,-0.1,-0.127272727272727,1.4,1.67272727272727
2002,17,"NWE","MIA",2,27,24,"NWE","NWE",-2,2,"MIA","NWE",24,27,-3,3,56.2,23.6,18.2666666666667,5.33333333333334,0.6,5,2.2,4.14545454545455,0.5,0.527272727272727,56.2,23.6,21.4666666666667,2.13333333333334,0.533333333333333,5,-0.4,-1.25454545454545,0.5,0.509090909090909,0,0,-3.2,-1.53333333333334,0.0666666666666667,0,0.0181818181818182,2.6,5.4
2002,17,"DET","MIN",3.5,36,38,"MIN","DET",-3.5,3.5,"MIN","DET",38,36,2,-2,37.5,23.4666666666667,27.0666666666667,-3.6,0.333333333333333,4,-1.9,-1.34545454545455,0.4,0.472727272727273,18.8,18,27.5333333333333,-9.53333333333333,0.2,2,-8.3,-9.61818181818182,0.2,0.0727272727272727,18.7,5.46666666666667,-0.466666666666669,9.86666666666667,0.133333333333333,0.2,0.4,6.4,8.27272727272727
2002,17,"NOR","CAR",-6,6,10,"CAR","CAR",-6,6,"NOR","CAR",6,10,-4,4,56.2,28.4,25.2,3.2,0.6,5,2.3,0.272727272727273,0.5,0.4,43.8,16.5333333333333,19.7333333333333,-3.2,0.4,3,-7.6,-4.50909090909091,0.3,0.454545454545455,12.4,11.8666666666667,5.46666666666667,3.8,0.2,0.2,-0.0545454545454545,9.9,4.78181818181818
2002,17,"NWE","MIA",2,27,24,"NWE","NWE",2,-2,"NWE","MIA",27,24,3,-3,56.2,23.6,21.4666666666667,2.13333333333334,0.533333333333333,5,-0.4,-1.25454545454545,0.5,0.509090909090909,56.2,23.6,18.2666666666667,5.33333333333334,0.6,5,2.2,4.14545454545455,0.5,0.527272727272727,0,0,3.2,-4.8,-0.0666666666666667,0,-0.0181818181818182,-2.6,-5.4
2002,17,"NYG","PHI",-1,10,7,"NYG","NYG",-1,1,"NYG","PHI",10,7,3,-3,58.8,20.6666666666667,18.1333333333333,2.53333333333333,0.6,6,4.3,8.70909090909091,0.6,0.709090909090909,72.2,27.2,15.4,11.8,0.8,9,10.4,12.2909090909091,0.9,0.927272727272727,-13.4,-6.53333333333333,2.73333333333333,-11.2,-0.2,-0.3,-0.218181818181818,-6.1,-3.58181818181818
2002,17,"NYJ","GNB",1.5,42,17,"NYJ","NYJ",1.5,-1.5,"NYJ","GNB",42,17,25,-25,55.6,21.1333333333333,21.2666666666667,-0.133333333333333,0.533333333333333,7,8.5,6.87272727272727,0.7,0.672727272727273,70.6,25.4,19.0666666666667,6.33333333333333,0.8,8,8.5,5.96363636363636,0.8,0.8,-15,-4.26666666666667,2.2,-5.8,-0.266666666666667,-0.1,-0.127272727272727,0,0.909090909090909
2002,17,"OAK","KAN",-8.5,24,0,"OAK","OAK",-8.5,8.5,"OAK","KAN",24,0,24,-24,68.4,28.4,20.2666666666667,8.13333333333333,0.666666666666667,6,6.5,8.90909090909091,0.6,0.727272727272727,50,31.1333333333333,25,6.13333333333333,0.533333333333333,5,7.9,10.5818181818182,0.5,0.6,18.4,-2.73333333333333,-4.73333333333333,-5.46666666666667,0.133333333333333,0.1,0.127272727272727,-1.4,-1.67272727272727
2002,17,"NYG","PHI",-1,10,7,"NYG","NYG",1,-1,"PHI","NYG",7,10,-3,3,72.2,27.2,15.4,11.8,0.8,9,10.4,12.2909090909091,0.9,0.927272727272727,58.8,20.6666666666667,18.1333333333333,2.53333333333333,0.6,6,4.3,8.70909090909091,0.6,0.709090909090909,13.4,6.53333333333333,-2.73333333333333,-1.73333333333333,0.2,0.3,0.218181818181818,6.1,3.58181818181818
2002,17,"PIT","BAL",-8,34,31,"PIT","BAL",-8,8,"PIT","BAL",34,31,3,-3,61.1,23.7333333333333,20.9333333333333,2.8,0.6,7,4.4,3.18181818181818,0.777777777777778,0.745098039215686,43.8,19,21.3333333333333,-2.33333333333333,0.466666666666667,5,-2.1,-2.09090909090909,0.5,0.490909090909091,17.3,4.73333333333333,-0.399999999999999,2.93333333333333,0.133333333333333,0.277777777777778,0.254188948306595,6.5,5.27272727272727
2002,17,"SDG","SEA",-3,28,31,"SEA","SEA",-3,3,"SDG","SEA",28,31,-3,3,50,20.3333333333333,22.4,-2.06666666666667,0.533333333333333,4,-7.8,-8.45454545454546,0.4,0.272727272727273,43.8,21.6,22.7333333333333,-1.13333333333333,0.4,5,-0.7,2.2,0.5,0.563636363636364,6.2,-1.26666666666667,-0.333333333333336,1.66666666666667,0.133333333333333,-0.1,-0.290909090909091,-7.1,-10.6545454545455
2002,17,"SDG","SEA",-3,28,31,"SEA","SEA",3,-3,"SEA","SDG",31,28,3,-3,43.8,21.6,22.7333333333333,-1.13333333333333,0.4,5,-0.7,2.2,0.5,0.563636363636364,50,20.3333333333333,22.4,-2.06666666666667,0.533333333333333,4,-7.8,-8.45454545454546,0.4,0.272727272727273,-6.2,1.26666666666667,0.333333333333336,2.46666666666667,-0.133333333333333,0.1,0.290909090909091,7.1,10.6545454545455
2002,17,"STL","SFO",-2,31,20,"STL","STL",2,-2,"SFO","STL",20,31,-11,11,61.1,23.1333333333333,21.3333333333333,1.8,0.666666666666667,6,-0.7,-0.854545454545454,0.6,0.618181818181818,43.8,19,23.2666666666667,-4.26666666666667,0.4,6,-1.3,-7.85454545454545,0.6,0.436363636363636,17.3,4.13333333333333,-1.93333333333333,4.93333333333333,0.266666666666667,0,0.181818181818182,0.6,7
2002,17,"STL","SFO",-2,31,20,"STL","STL",-2,2,"STL","SFO",31,20,11,-11,43.8,19,23.2666666666667,-4.26666666666667,0.4,6,-1.3,-7.85454545454545,0.6,0.436363636363636,61.1,23.1333333333333,21.3333333333333,1.8,0.666666666666667,6,-0.7,-0.854545454545454,0.6,0.618181818181818,-17.3,-4.13333333333333,1.93333333333333,-1.4,-0.266666666666667,0,-0.181818181818182,-0.6,-7
2002,17,"CHI","TAM",7,0,15,"TAM","TAM",-7,7,"TAM","CHI",15,0,15,-15,78.9,22.0666666666667,13.0666666666667,9,0.733333333333333,7,6.2,5.56363636363636,0.7,0.654545454545455,25,18.7333333333333,24.2666666666667,-5.53333333333333,0.266666666666667,2,-6.3,-5.94545454545455,0.2,0.272727272727273,53.9,3.33333333333333,-11.2,6.26666666666666,0.466666666666667,0.5,0.381818181818182,12.5,11.5090909090909
2002,17,"HOU","TEN",9.5,3,13,"TEN","TEN",-9.5,9.5,"TEN","HOU",13,3,10,-10,66.7,23.6,21.4,2.2,0.666666666666667,9,8.5,9.83636363636364,0.9,0.890909090909091,25,14,22.8666666666667,-8.86666666666667,0.266666666666667,3,-7.6,-5.69090909090909,0.3,0.290909090909091,41.7,9.6,-1.46666666666667,9.53333333333333,0.4,0.6,0.6,16.1,15.5272727272727
2002,17,"WAS","DAL",-7.5,20,14,"WAS","DAL",-7.5,7.5,"WAS","DAL",20,14,6,-6,43.8,19.1333333333333,23.4,-4.26666666666667,0.4,4,-3.3,-1.81818181818182,0.4,0.381818181818182,31.2,13.5333333333333,20.6,-7.06666666666667,0.333333333333333,3,-7.3,-10.6909090909091,0.3,0.254545454545455,12.6,5.6,2.8,7.46666666666667,0.0666666666666667,0.1,0.127272727272727,4,8.87272727272727
2002,18,"GNB","ATL",-6.5,7,27,"ATL","ATL",6.5,-6.5,"ATL","GNB",27,7,20,-20,55.6,25.125,19.625,5.5,0.5625,6,4.2,3.09090909090909,0.666666666666667,0.519230769230769,70.6,24.875,20.5,4.375,0.75,7,4.2,-0.127272727272727,0.7,0.654545454545455,-15,0.25,-0.875,-3.8125,-0.1875,-0.0333333333333333,-0.135314685314685,0,3.21818181818182
2002,18,"PIT","CLE",-8,36,33,"PIT","CLE",8,-8,"CLE","PIT",33,36,-3,3,52.9,21.5,20,1.5,0.5625,7,3.1,1.83636363636364,0.7,0.690909090909091,61.1,24.375,21.5625,2.8125,0.625,7,2.9,2.92727272727273,0.777777777777778,0.788461538461538,-8.2,-2.875,-1.5625,-2.25,-0.0625,-0.0777777777777778,-0.0975524475524475,0.2,-1.09090909090909
2002,18,"GNB","ATL",-6.5,7,27,"ATL","ATL",-6.5,6.5,"GNB","ATL",7,27,-20,20,70.6,24.875,20.5,4.375,0.75,7,4.2,-0.127272727272727,0.7,0.654545454545455,55.6,25.125,19.625,5.5,0.5625,6,4.2,3.09090909090909,0.666666666666667,0.519230769230769,15,-0.25,0.875,-4.75,0.1875,0.0333333333333333,0.135314685314685,0,-3.21818181818182
2002,18,"NYJ","IND",-6,41,0,"NYJ","NYJ",6,-6,"IND","NYJ",0,41,-41,41,58.8,21.8125,19.5625,2.25,0.625,6,3,2.01818181818182,0.6,0.654545454545455,55.6,22.4375,21,1.4375,0.5625,7,9.7,9.87272727272727,0.7,0.727272727272727,3.2,-0.625,-1.4375,-0.8125,0.0625,-0.1,-0.0727272727272728,-6.7,-7.85454545454546
2002,18,"SFO","NYG",-3,39,38,"SFO","NYG",3,-3,"NYG","SFO",38,39,-1,1,58.8,20,17.4375,2.5625,0.625,7,5.3,8.47272727272727,0.7,0.781818181818182,61.1,22.9375,21.9375,1,0.625,6,-1,-2.72727272727273,0.6,0.509090909090909,-2.3,-2.9375,-4.5,-0.375,0,0.1,0.272727272727273,6.3,11.2
2002,18,"NYJ","IND",-6,41,0,"NYJ","NYJ",-6,6,"NYJ","IND",41,0,41,-41,55.6,22.4375,21,1.4375,0.5625,7,9.7,9.87272727272727,0.7,0.727272727272727,58.8,21.8125,19.5625,2.25,0.625,6,3,2.01818181818182,0.6,0.654545454545455,-3.2,0.625,1.4375,-1.6875,-0.0625,0.1,0.0727272727272728,6.7,7.85454545454546
2002,18,"PIT","CLE",-8,36,33,"PIT","CLE",-8,8,"PIT","CLE",36,33,3,-3,61.1,24.375,21.5625,2.8125,0.625,7,2.9,2.92727272727273,0.777777777777778,0.788461538461538,52.9,21.5,20,1.5,0.5625,7,3.1,1.83636363636364,0.7,0.690909090909091,8.2,2.875,1.5625,-0.875,0.0625,0.0777777777777778,0.0975524475524475,-0.2,1.09090909090909
