"season","week","tm","result","pts","to","tm_home","tm_away","pts_home","pts_away"
2004,2,"SEA","W",10,1,"TAM","SEA",6,10
2004,2,"SFO","L",27,3,"NOR","SFO",30,27
2004,2,"STL","L",17,2,"ATL","STL",34,17
2004,2,"TAM","L",6,3,"TAM","SEA",6,10
2004,2,"TEN","L",17,2,"TEN","IND",17,31
2004,2,"WAS","L",14,7,"NYG","WAS",20,14
2004,3,"ARI","L",3,4,"ATL","ARI",6,3
2004,3,"ATL","W",6,4,"ATL","ARI",6,3
2004,3,"BAL","W",23,2,"CIN","BAL",9,23
2004,3,"CHI","L",22,1,"MIN","CHI",27,22
2004,3,"CIN","L",9,4,"CIN","BAL",9,23
2004,3,"CLE","L",10,3,"NYG","CLE",27,10
2004,3,"DAL","W",21,NA,"WAS","DAL",18,21
2004,3,"DEN","W",23,1,"DEN","SDG",23,13
2004,3,"DET","L",13,1,"DET","PHI",13,30
2004,3,"GNB","L",31,2,"IND","GNB",45,31
2004,3,"HOU","W",24,1,"KAN","HOU",21,24
2004,3,"IND","W",45,NA,"IND","GNB",45,31
2004,3,"JAX","W",15,NA,"TEN","JAX",12,15
2004,3,"KAN","L",21,1,"KAN","HOU",21,24
2004,3,"MIA","L",3,4,"MIA","PIT",3,13
2004,3,"MIN","W",27,2,"MIN","CHI",27,22
2004,3,"NOR","W",28,NA,"STL","NOR",25,28
2004,3,"NYG","W",27,NA,"NYG","CLE",27,10
2004,3,"OAK","W",30,2,"OAK","TAM",30,20
2004,3,"PHI","W",30,1,"DET","PHI",13,30
2004,3,"PIT","W",13,1,"MIA","PIT",3,13
2004,3,"SDG","L",13,1,"DEN","SDG",23,13
2004,3,"SEA","W",34,NA,"SEA","SFO",34,0
2004,3,"SFO","L",0,4,"SEA","SFO",34,0
2004,3,"STL","L",25,1,"STL","NOR",25,28
2004,3,"TAM","L",20,1,"OAK","TAM",30,20
2004,3,"TEN","L",12,1,"TEN","JAX",12,15
2004,3,"WAS","L",18,NA,"WAS","DAL",18,21
2004,4,"ARI","W",34,1,"ARI","NOR",34,10
2004,4,"ATL","W",27,NA,"CAR","ATL",10,27
2004,4,"BAL","L",24,NA,"BAL","KAN",24,27
2004,4,"BUF","L",17,2,"BUF","NWE",17,31
2004,4,"CAR","L",10,3,"CAR","ATL",10,27
2004,4,"CHI","L",9,1,"CHI","PHI",9,19
2004,4,"CIN","L",17,3,"PIT","CIN",28,17
2004,4,"CLE","W",17,1,"CLE","WAS",17,13
2004,4,"DEN","W",16,NA,"TAM","DEN",13,16
2004,4,"GNB","L",7,3,"GNB","NYG",7,14
2004,4,"HOU","W",30,1,"HOU","OAK",30,17
2004,4,"IND","W",24,1,"JAX","IND",17,24
2004,4,"JAX","L",17,1,"JAX","IND",17,24
2004,4,"KAN","W",27,NA,"BAL","KAN",24,27
2004,4,"MIA","L",9,4,"MIA","NYJ",9,17
2004,4,"NOR","L",10,2,"ARI","NOR",34,10
2004,4,"NWE","W",31,1,"BUF","NWE",17,31
2004,4,"NYG","W",14,1,"GNB","NYG",7,14
2004,4,"NYJ","W",17,1,"MIA","NYJ",9,17
2004,4,"OAK","L",17,5,"HOU","OAK",30,17
2004,4,"PHI","W",19,1,"CHI","PHI",9,19
2004,4,"PIT","W",28,2,"PIT","CIN",28,17
2004,4,"SDG","W",38,NA,"SDG","TEN",38,17
2004,4,"SFO","L",14,2,"SFO","STL",14,24
2004,4,"STL","W",24,NA,"SFO","STL",14,24
2004,4,"TAM","L",13,1,"TAM","DEN",13,16
2004,4,"TEN","L",17,NA,"SDG","TEN",38,17
2004,4,"WAS","L",13,2,"CLE","WAS",17,13
2004,5,"ARI","L",28,1,"SFO","ARI",31,28
2004,5,"ATL","L",10,4,"ATL","DET",10,17
2004,5,"BAL","W",17,3,"WAS","BAL",10,17
2004,5,"BUF","L",14,1,"NYJ","BUF",16,14
2004,5,"CAR","L",17,NA,"DEN","CAR",20,17
2004,5,"CLE","L",23,1,"PIT","CLE",34,23
2004,5,"DAL","L",10,2,"DAL","NYG",10,26
2004,5,"DEN","W",20,2,"DEN","CAR",20,17
2004,5,"DET","W",17,NA,"ATL","DET",10,17
2004,5,"GNB","L",27,6,"GNB","TEN",27,48
2004,5,"HOU","L",28,NA,"HOU","MIN",28,34
2004,5,"IND","W",35,1,"IND","OAK",35,14
2004,5,"JAX","L",21,3,"SDG","JAX",34,21
2004,5,"MIA","L",10,2,"NWE","MIA",24,10
2004,5,"MIN","W",34,NA,"HOU","MIN",28,34
2004,5,"NOR","L",17,2,"NOR","TAM",17,20
2004,5,"NWE","W",24,1,"NWE","MIA",24,10
2004,5,"NYG","W",26,1,"DAL","NYG",10,26
2004,5,"NYJ","W",16,2,"NYJ","BUF",16,14
2004,5,"OAK","L",14,3,"IND","OAK",35,14
2004,5,"PIT","W",34,1,"PIT","CLE",34,23
2004,5,"SDG","W",34,NA,"SDG","JAX",34,21
2004,5,"SEA","L",27,NA,"SEA","STL",27,33
2004,5,"SFO","W",31,2,"SFO","ARI",31,28
2004,5,"STL","W",33,3,"SEA","STL",27,33
2004,5,"TAM","W",20,1,"NOR","TAM",17,20
2004,5,"TEN","W",48,NA,"GNB","TEN",27,48
2004,5,"WAS","L",10,2,"WAS","BAL",10,17
2004,6,"ATL","W",21,2,"ATL","SDG",21,20
2004,6,"BUF","W",20,NA,"BUF","MIA",20,13
2004,6,"CAR","L",8,4,"PHI","CAR",30,8
2004,6,"CHI","L",10,1,"CHI","WAS",10,13
2004,6,"CIN","L",17,1,"CLE","CIN",34,17
2004,6,"CLE","W",34,4,"CLE","CIN",34,17
2004,6,"DAL","L",20,1,"DAL","PIT",20,24
2004,6,"DEN","W",31,1,"OAK","DEN",3,31
2004,6,"DET","L",10,1,"DET","GNB",10,38
2004,6,"GNB","W",38,NA,"DET","GNB",10,38
2004,6,"HOU","W",20,2,"TEN","HOU",10,20
2004,6,"JAX","W",22,NA,"JAX","KAN",22,16
2004,6,"KAN","L",16,1,"JAX","KAN",22,16
2004,6,"MIA","L",13,1,"BUF","MIA",20,13
2004,6,"MIN","W",38,3,"NOR","MIN",31,38
2004,6,"NOR","L",31,1,"NOR","MIN",31,38
2004,6,"NWE","W",30,2,"NWE","SEA",30,20
2004,6,"NYJ","W",22,NA,"NYJ","SFO",22,14
2004,6,"OAK","L",3,2,"OAK","DEN",3,31
2004,6,"PHI","W",30,1,"PHI","CAR",30,8
2004,6,"PIT","W",24,NA,"DAL","PIT",20,24
2004,6,"SDG","L",20,1,"ATL","SDG",21,20
2004,6,"SEA","L",20,2,"NWE","SEA",30,20
2004,6,"SFO","L",14,2,"NYJ","SFO",22,14
2004,6,"STL","W",28,2,"STL","TAM",28,21
2004,6,"TAM","L",21,4,"STL","TAM",28,21
2004,6,"TEN","L",10,4,"TEN","HOU",10,20
2004,6,"WAS","W",13,1,"CHI","WAS",10,13
2004,7,"ARI","W",25,2,"ARI","SEA",25,17
2004,7,"ATL","L",10,2,"KAN","ATL",56,10
2004,7,"BAL","W",20,1,"BAL","BUF",20,6
2004,7,"BUF","L",6,5,"BAL","BUF",20,6
2004,7,"CAR","L",6,1,"CAR","SDG",6,17
2004,7,"CHI","L",7,2,"TAM","CHI",19,7
2004,7,"CIN","W",23,1,"CIN","DEN",23,10
2004,7,"CLE","L",31,3,"CLE","PHI",31,34
2004,7,"DAL","L",20,NA,"GNB","DAL",41,20
2004,7,"DEN","L",10,3,"CIN","DEN",23,10
2004,7,"DET","W",28,NA,"NYG","DET",13,28
2004,7,"GNB","W",41,NA,"GNB","DAL",41,20
2004,7,"IND","L",24,2,"IND","JAX",24,27
2004,7,"JAX","W",27,2,"IND","JAX",24,27
2004,7,"KAN","W",56,1,"KAN","ATL",56,10
2004,7,"MIA","W",31,NA,"MIA","STL",31,14
2004,7,"MIN","W",20,NA,"MIN","TEN",20,3
2004,7,"NOR","W",31,NA,"OAK","NOR",26,31
2004,7,"NWE","W",13,1,"NWE","NYJ",13,7
2004,7,"NYG","L",13,2,"NYG","DET",13,28
2004,7,"NYJ","L",7,1,"NWE","NYJ",13,7
2004,7,"OAK","L",26,2,"OAK","NOR",26,31
2004,7,"PHI","W",34,1,"CLE","PHI",31,34
2004,7,"SDG","W",17,1,"CAR","SDG",6,17
2004,7,"SEA","L",17,4,"ARI","SEA",25,17
2004,7,"STL","L",14,1,"MIA","STL",31,14
2004,7,"TAM","W",19,2,"TAM","CHI",19,7
2004,7,"TEN","L",3,4,"MIN","TEN",20,3
2004,8,"ARI","L",14,NA,"BUF","ARI",38,14
2004,8,"ATL","W",41,1,"DEN","ATL",28,41
2004,8,"BAL","L",10,2,"PHI","BAL",15,10
2004,8,"BUF","W",38,NA,"BUF","ARI",38,14
2004,8,"CAR","L",17,1,"SEA","CAR",23,17
2004,8,"CHI","W",23,3,"CHI","SFO",23,13
2004,8,"CIN","L",20,2,"TEN","CIN",27,20
2004,8,"DAL","W",31,3,"DAL","DET",31,21
2004,8,"DEN","L",28,3,"DEN","ATL",28,41
2004,8,"DET","L",21,1,"DAL","DET",31,21
2004,8,"GNB","W",28,4,"WAS","GNB",14,28
2004,8,"HOU","W",20,2,"HOU","JAX",20,6
2004,8,"IND","L",35,1,"KAN","IND",45,35
2004,8,"JAX","L",6,2,"HOU","JAX",20,6
2004,8,"KAN","W",45,2,"KAN","IND",45,35
2004,8,"MIA","L",14,3,"NYJ","MIA",41,14
2004,8,"MIN","L",13,3,"MIN","NYG",13,34
2004,8,"NWE","L",20,4,"PIT","NWE",34,20
2004,8,"NYG","W",34,NA,"MIN","NYG",13,34
2004,8,"NYJ","W",41,NA,"NYJ","MIA",41,14
2004,8,"OAK","L",14,3,"SDG","OAK",42,14
2004,8,"PHI","W",15,1,"PHI","BAL",15,10
2004,8,"PIT","W",34,NA,"PIT","NWE",34,20
2004,8,"SDG","W",42,1,"SDG","OAK",42,14
2004,8,"SEA","W",23,2,"SEA","CAR",23,17
2004,8,"SFO","L",13,2,"CHI","SFO",23,13
2004,8,"TEN","W",27,1,"TEN","CIN",27,20
2004,8,"WAS","L",14,2,"WAS","GNB",14,28
2004,9,"ARI","W",24,1,"MIA","ARI",23,24
2004,9,"BAL","W",27,1,"BAL","CLE",27,13
2004,9,"BUF","W",22,NA,"BUF","NYJ",22,17
2004,9,"CAR","L",24,NA,"CAR","OAK",24,27
2004,9,"CHI","W",28,2,"NYG","CHI",21,28
2004,9,"CIN","W",26,NA,"CIN","DAL",26,3
2004,9,"CLE","L",13,2,"BAL","CLE",27,13
2004,9,"DAL","L",3,5,"CIN","DAL",26,3
2004,9,"DEN","W",31,NA,"DEN","HOU",31,13
2004,9,"DET","L",10,1,"DET","WAS",10,17
2004,9,"HOU","L",13,NA,"DEN","HOU",31,13
2004,9,"IND","W",31,NA,"IND","MIN",31,28
2004,9,"KAN","L",31,3,"TAM","KAN",34,31
2004,9,"MIA","L",23,2,"MIA","ARI",23,24
2004,9,"MIN","L",28,1,"IND","MIN",31,28
2004,9,"NOR","L",17,2,"SDG","NOR",43,17
2004,9,"NWE","W",40,1,"STL","NWE",22,40
2004,9,"NYG","L",21,5,"NYG","CHI",21,28
2004,9,"NYJ","L",17,2,"BUF","NYJ",22,17
2004,9,"OAK","W",27,1,"CAR","OAK",24,27
2004,9,"PHI","L",3,1,"PIT","PHI",27,3
2004,9,"PIT","W",27,2,"PIT","PHI",27,3
2004,9,"SDG","W",43,NA,"SDG","NOR",43,17
2004,9,"SEA","W",42,NA,"SFO","SEA",27,42
2004,9,"SFO","L",27,1,"SFO","SEA",27,42
2004,9,"STL","L",22,3,"STL","NWE",22,40
2004,9,"TAM","W",34,NA,"TAM","KAN",34,31
2004,9,"WAS","W",17,NA,"DET","WAS",10,17
2004,10,"ARI","W",17,NA,"ARI","NYG",17,14
2004,10,"ATL","W",24,1,"ATL","TAM",24,14
2004,10,"BAL","W",20,1,"NYJ","BAL",17,20
2004,10,"BUF","L",6,5,"NWE","BUF",29,6
2004,10,"CAR","W",37,2,"SFO","CAR",27,37
2004,10,"CHI","W",19,3,"TEN","CHI",17,19
2004,10,"CIN","W",17,3,"WAS","CIN",10,17
2004,10,"CLE","L",10,4,"CLE","PIT",10,24
2004,10,"DAL","L",21,3,"DAL","PHI",21,49
2004,10,"DET","L",17,1,"JAX","DET",23,17
2004,10,"GNB","W",34,1,"GNB","MIN",34,31
2004,10,"HOU","L",14,4,"IND","HOU",49,14
2004,10,"IND","W",49,2,"IND","HOU",49,14
2004,10,"JAX","W",23,NA,"JAX","DET",23,17
2004,10,"KAN","L",20,4,"NOR","KAN",27,20
2004,10,"MIN","L",31,NA,"GNB","MIN",34,31
2004,10,"NOR","W",27,1,"NOR","KAN",27,20
2004,10,"NWE","W",29,1,"NWE","BUF",29,6
2004,10,"NYG","L",14,NA,"ARI","NYG",17,14
2004,10,"NYJ","L",17,1,"NYJ","BAL",17,20
2004,10,"PHI","W",49,NA,"DAL","PHI",21,49
2004,10,"PIT","W",24,1,"CLE","PIT",10,24
2004,10,"SEA","L",12,2,"STL","SEA",23,12
2004,10,"SFO","L",27,5,"SFO","CAR",27,37
2004,10,"STL","W",23,2,"STL","SEA",23,12
2004,10,"TAM","L",14,1,"ATL","TAM",24,14
2004,10,"TEN","L",17,3,"TEN","CHI",17,19
2004,10,"WAS","L",10,3,"WAS","CIN",10,17
2004,11,"ARI","L",10,4,"CAR","ARI",35,10
2004,11,"ATL","W",14,NA,"NYG","ATL",10,14
2004,11,"BAL","W",30,2,"BAL","DAL",30,10
2004,11,"BUF","W",37,1,"BUF","STL",37,17
2004,11,"CAR","W",35,1,"CAR","ARI",35,10
2004,11,"CHI","L",10,5,"CHI","IND",10,41
2004,11,"CIN","L",14,1,"CIN","PIT",14,19
2004,11,"CLE","L",7,1,"CLE","NYJ",7,10
2004,11,"DAL","L",10,3,"BAL","DAL",30,10
2004,11,"DEN","W",34,NA,"NOR","DEN",13,34
2004,11,"DET","L",19,1,"MIN","DET",22,19
2004,11,"GNB","W",16,2,"HOU","GNB",13,16
2004,11,"HOU","L",13,NA,"HOU","GNB",13,16
2004,11,"IND","W",41,1,"CHI","IND",10,41
2004,11,"JAX","L",15,2,"JAX","TEN",15,18
2004,11,"KAN","L",19,1,"KAN","NWE",19,27
2004,11,"MIA","L",17,4,"SEA","MIA",24,17
2004,11,"MIN","W",22,1,"MIN","DET",22,19
2004,11,"NOR","L",13,4,"NOR","DEN",13,34
2004,11,"NWE","W",27,1,"KAN","NWE",19,27
2004,11,"NYG","L",10,2,"NYG","ATL",10,14
2004,11,"NYJ","W",10,1,"CLE","NYJ",7,10
2004,11,"OAK","L",17,1,"OAK","SDG",17,23
2004,11,"PHI","W",28,2,"PHI","WAS",28,6
2004,11,"PIT","W",19,1,"CIN","PIT",14,19
2004,11,"SDG","W",23,1,"OAK","SDG",17,23
2004,11,"SEA","W",24,3,"SEA","MIA",24,17
2004,11,"SFO","L",3,2,"TAM","SFO",35,3
2004,11,"STL","L",17,4,"BUF","STL",37,17
2004,11,"TAM","W",35,2,"TAM","SFO",35,3
2004,11,"TEN","W",18,2,"JAX","TEN",15,18
2004,11,"WAS","L",6,1,"PHI","WAS",28,6
2004,12,"ARI","L",3,4,"ARI","NYJ",3,13
2004,12,"ATL","W",24,2,"ATL","NOR",24,21
2004,12,"BAL","L",3,2,"NWE","BAL",24,3
2004,12,"BUF","W",38,3,"SEA","BUF",9,38
2004,12,"CAR","W",21,1,"CAR","TAM",21,14
2004,12,"CHI","L",7,4,"DAL","CHI",21,7
2004,12,"CIN","W",58,3,"CIN","CLE",58,48
2004,12,"CLE","L",48,2,"CIN","CLE",58,48
2004,12,"DAL","W",21,2,"DAL","CHI",21,7
2004,12,"DEN","L",24,3,"DEN","OAK",24,25
2004,12,"DET","L",9,5,"DET","IND",9,41
2004,12,"GNB","W",45,NA,"GNB","STL",45,17
2004,12,"HOU","W",31,1,"HOU","TEN",31,21
2004,12,"IND","W",41,NA,"DET","IND",9,41
2004,12,"JAX","L",16,2,"MIN","JAX",27,16
2004,12,"KAN","L",31,2,"KAN","SDG",31,34
2004,12,"MIA","W",24,2,"SFO","MIA",17,24
2004,12,"MIN","W",27,2,"MIN","JAX",27,16
2004,12,"NOR","L",21,2,"ATL","NOR",24,21
2004,12,"NWE","W",24,NA,"NWE","BAL",24,3
2004,12,"NYG","L",6,2,"NYG","PHI",6,27
2004,12,"NYJ","W",13,NA,"ARI","NYJ",3,13
2004,12,"OAK","W",25,3,"DEN","OAK",24,25
2004,12,"PHI","W",27,1,"NYG","PHI",6,27
2004,12,"PIT","W",16,NA,"PIT","WAS",16,7
2004,12,"SDG","W",34,NA,"KAN","SDG",31,34
2004,12,"SEA","L",9,2,"SEA","BUF",9,38
2004,12,"SFO","L",17,3,"SFO","MIA",17,24
2004,12,"STL","L",17,3,"GNB","STL",45,17
2004,12,"TAM","L",14,3,"CAR","TAM",21,14
2004,12,"TEN","L",21,3,"HOU","TEN",31,21
2004,12,"WAS","L",7,1,"PIT","WAS",16,7
2004,13,"ARI","L",12,4,"DET","ARI",26,12
2004,13,"ATL","L",0,5,"TAM","ATL",27,0
2004,13,"BAL","L",26,2,"BAL","CIN",26,27
2004,13,"BUF","W",42,1,"MIA","BUF",32,42
2004,13,"CAR","W",32,NA,"NOR","CAR",21,32
2004,13,"CHI","W",24,1,"CHI","MIN",24,14
2004,13,"CIN","W",27,2,"BAL","CIN",26,27
2004,13,"CLE","L",15,4,"CLE","NWE",15,42
2004,13,"DAL","W",43,2,"SEA","DAL",39,43
2004,13,"DEN","L",17,4,"SDG","DEN",20,17
2004,13,"DET","W",26,1,"DET","ARI",26,12
2004,13,"GNB","L",17,2,"PHI","GNB",47,17
2004,13,"HOU","L",7,2,"NYJ","HOU",29,7
2004,13,"IND","W",51,3,"IND","TEN",51,24
2004,13,"JAX","L",16,NA,"JAX","PIT",16,17
2004,13,"KAN","W",34,1,"OAK","KAN",27,34
2004,13,"MIA","L",32,7,"MIA","BUF",32,42
2004,13,"MIN","L",14,4,"CHI","MIN",24,14
2004,13,"NOR","L",21,3,"NOR","CAR",21,32
2004,13,"NWE","W",42,3,"CLE","NWE",15,42
2004,13,"NYG","L",7,NA,"WAS","NYG",31,7
2004,13,"NYJ","W",29,1,"NYJ","HOU",29,7
2004,13,"OAK","L",27,NA,"OAK","KAN",27,34
2004,13,"PHI","W",47,1,"PHI","GNB",47,17
2004,13,"PIT","W",17,NA,"JAX","PIT",16,17
2004,13,"SDG","W",20,2,"SDG","DEN",20,17
2004,13,"SEA","L",39,2,"SEA","DAL",39,43
2004,13,"SFO","L",6,1,"STL","SFO",16,6
2004,13,"STL","W",16,2,"STL","SFO",16,6
2004,13,"TAM","W",27,1,"TAM","ATL",27,0
2004,13,"TEN","L",24,2,"IND","TEN",51,24
2004,13,"WAS","W",31,NA,"WAS","NYG",31,7
2004,14,"ARI","L",28,2,"ARI","SFO",28,31
2004,14,"ATL","W",35,NA,"ATL","OAK",35,10
2004,14,"BAL","W",37,1,"BAL","NYG",37,14
2004,14,"BUF","W",37,3,"BUF","CLE",37,7
2004,14,"CAR","W",20,2,"CAR","STL",20,7
2004,14,"CHI","L",3,2,"JAX","CHI",22,3
2004,14,"CIN","L",28,3,"NWE","CIN",35,28
2004,14,"CLE","L",7,5,"BUF","CLE",37,7
2004,14,"DAL","L",13,4,"DAL","NOR",13,27
2004,14,"DEN","W",20,3,"DEN","MIA",20,17
2004,14,"DET","L",13,NA,"GNB","DET",16,13
2004,14,"GNB","W",16,NA,"GNB","DET",16,13
2004,14,"HOU","L",14,2,"HOU","IND",14,23
2004,14,"IND","W",23,NA,"HOU","IND",14,23
2004,14,"JAX","W",22,1,"JAX","CHI",22,3
2004,14,"KAN","W",49,2,"TEN","KAN",38,49
2004,14,"MIA","L",17,1,"DEN","MIA",20,17
2004,14,"MIN","L",23,2,"MIN","SEA",23,27
2004,14,"NOR","W",27,2,"DAL","NOR",13,27
2004,14,"NWE","W",35,NA,"NWE","CIN",35,28
2004,14,"NYG","L",14,6,"BAL","NYG",37,14
2004,14,"NYJ","L",6,3,"PIT","NYJ",17,6
2004,14,"OAK","L",10,3,"ATL","OAK",35,10
2004,14,"PHI","W",17,2,"WAS","PHI",14,17
2004,14,"PIT","W",17,2,"PIT","NYJ",17,6
2004,14,"SDG","W",31,3,"SDG","TAM",31,24
2004,14,"SEA","W",27,2,"MIN","SEA",23,27
2004,14,"SFO","W",31,1,"ARI","SFO",28,31
2004,14,"STL","L",7,7,"CAR","STL",20,7
2004,14,"TAM","L",24,4,"SDG","TAM",31,24
2004,14,"TEN","L",38,4,"TEN","KAN",38,49
2004,14,"WAS","L",14,1,"WAS","PHI",14,17
2004,15,"ARI","W",31,1,"ARI","STL",31,7
2004,15,"ATL","W",34,4,"ATL","CAR",34,31
2004,15,"BAL","L",10,2,"IND","BAL",20,10
2004,15,"BUF","W",33,1,"CIN","BUF",17,33
2004,15,"CAR","L",31,4,"ATL","CAR",34,31
2004,15,"CHI","L",5,4,"CHI","HOU",5,24
2004,15,"CIN","L",17,4,"CIN","BUF",17,33
2004,15,"CLE","L",0,1,"CLE","SDG",0,21
2004,15,"DAL","L",7,2,"PHI","DAL",12,7
2004,15,"DEN","L",17,3,"KAN","DEN",45,17
2004,15,"DET","L",27,3,"DET","MIN",27,28
2004,15,"GNB","L",25,5,"GNB","JAX",25,28
2004,15,"HOU","W",24,NA,"CHI","HOU",5,24
2004,15,"IND","W",20,NA,"IND","BAL",20,10
2004,15,"JAX","W",28,2,"GNB","JAX",25,28
2004,15,"KAN","W",45,NA,"KAN","DEN",45,17
2004,15,"MIA","W",29,1,"MIA","NWE",29,28
2004,15,"MIN","W",28,1,"DET","MIN",27,28
2004,15,"NOR","W",21,1,"TAM","NOR",17,21
2004,15,"NWE","L",28,4,"MIA","NWE",29,28
2004,15,"NYG","L",30,1,"NYG","PIT",30,33
2004,15,"NYJ","W",37,NA,"NYJ","SEA",37,14
2004,15,"OAK","W",40,1,"OAK","TEN",40,35
2004,15,"PHI","W",12,3,"PHI","DAL",12,7
2004,15,"PIT","W",33,2,"NYG","PIT",30,33
2004,15,"SDG","W",21,1,"CLE","SDG",0,21
2004,15,"SEA","L",14,3,"NYJ","SEA",37,14
2004,15,"SFO","L",16,4,"SFO","WAS",16,26
2004,15,"STL","L",7,2,"ARI","STL",31,7
2004,15,"TAM","L",17,4,"TAM","NOR",17,21
2004,15,"TEN","L",35,2,"OAK","TEN",40,35
2004,15,"WAS","W",26,1,"SFO","WAS",16,26
2004,16,"ARI","L",21,2,"SEA","ARI",24,21
2004,16,"ATL","L",13,3,"NOR","ATL",26,13
2004,16,"BAL","L",7,1,"PIT","BAL",20,7
2004,16,"BUF","W",41,1,"SFO","BUF",7,41
2004,16,"CAR","W",37,NA,"TAM","CAR",20,37
2004,16,"CHI","L",13,1,"DET","CHI",19,13
2004,16,"CIN","W",23,2,"CIN","NYG",23,22
2004,16,"CLE","L",7,4,"MIA","CLE",10,7
2004,16,"DAL","W",13,2,"DAL","WAS",13,10
2004,16,"DEN","W",37,2,"TEN","DEN",16,37
2004,16,"DET","W",19,1,"DET","CHI",19,13
2004,16,"GNB","W",34,1,"MIN","GNB",31,34
2004,16,"HOU","W",21,2,"JAX","HOU",0,21
2004,16,"IND","W",34,1,"IND","SDG",34,31
2004,16,"JAX","L",0,3,"JAX","HOU",0,21
2004,16,"KAN","W",31,2,"KAN","OAK",31,30
2004,16,"MIA","W",10,2,"MIA","CLE",10,7
2004,16,"MIN","L",31,NA,"MIN","GNB",31,34
2004,16,"NOR","W",26,2,"NOR","ATL",26,13
2004,16,"NWE","W",23,NA,"NYJ","NWE",7,23
2004,16,"NYG","L",22,1,"CIN","NYG",23,22
2004,16,"NYJ","L",7,3,"NYJ","NWE",7,23
2004,16,"OAK","L",30,1,"KAN","OAK",31,30
2004,16,"PHI","L",7,1,"STL","PHI",20,7
2004,16,"PIT","W",20,2,"PIT","BAL",20,7
2004,16,"SDG","L",31,1,"IND","SDG",34,31
2004,16,"SEA","W",24,1,"SEA","ARI",24,21
2004,16,"SFO","L",7,4,"SFO","BUF",7,41
2004,16,"STL","W",20,1,"STL","PHI",20,7
2004,16,"TAM","L",20,3,"TAM","CAR",20,37
2004,16,"TEN","L",16,2,"TEN","DEN",16,37
2004,16,"WAS","L",10,3,"DAL","WAS",13,10
2004,17,"ARI","W",12,1,"ARI","TAM",12,7
2004,17,"ATL","L",26,1,"SEA","ATL",28,26
2004,17,"BAL","W",30,NA,"BAL","MIA",30,23
2004,17,"BUF","L",24,3,"BUF","PIT",24,29
2004,17,"CAR","L",18,3,"CAR","NOR",18,21
2004,17,"CHI","L",14,1,"CHI","GNB",14,31
2004,17,"CIN","W",38,NA,"PHI","CIN",10,38
2004,17,"CLE","W",22,2,"HOU","CLE",14,22
2004,17,"DAL","L",24,2,"NYG","DAL",28,24
2004,17,"DEN","W",33,NA,"DEN","IND",33,14
2004,17,"DET","L",19,2,"TEN","DET",24,19
2004,17,"GNB","W",31,NA,"CHI","GNB",14,31
2004,17,"HOU","L",14,1,"HOU","CLE",14,22
2004,17,"IND","L",14,1,"DEN","IND",33,14
2004,17,"JAX","W",13,2,"OAK","JAX",6,13
2004,17,"KAN","L",17,4,"SDG","KAN",24,17
2004,17,"MIA","L",23,3,"BAL","MIA",30,23
2004,17,"MIN","L",18,NA,"WAS","MIN",21,18
2004,17,"NOR","W",21,NA,"CAR","NOR",18,21
2004,17,"NWE","W",21,3,"NWE","SFO",21,7
2004,17,"NYG","W",28,1,"NYG","DAL",28,24
2004,17,"NYJ","L",29,NA,"STL","NYJ",32,29
2004,17,"OAK","L",6,4,"OAK","JAX",6,13
2004,17,"PHI","L",10,5,"PHI","CIN",10,38
2004,17,"PIT","W",29,3,"BUF","PIT",24,29
2004,17,"SDG","W",24,2,"SDG","KAN",24,17
2004,17,"SEA","W",28,1,"SEA","ATL",28,26
2004,17,"SFO","L",7,2,"NWE","SFO",21,7
2004,17,"STL","W",32,3,"STL","NYJ",32,29
2004,17,"TAM","L",7,4,"ARI","TAM",12,7
2004,17,"TEN","W",24,NA,"TEN","DET",24,19
2004,17,"WAS","W",21,2,"WAS","MIN",21,18
2005,1,"ARI","L",19,2,"NYG","ARI",42,19
2005,1,"ATL","W",14,3,"ATL","PHI",14,10
2005,1,"BAL","L",7,4,"BAL","IND",7,24
2005,1,"BUF","W",22,NA,"BUF","HOU",22,7
2005,1,"CAR","L",20,4,"CAR","NOR",20,23
2005,1,"CHI","L",7,2,"WAS","CHI",9,7
2005,1,"CIN","W",27,2,"CLE","CIN",13,27
2005,1,"CLE","L",13,3,"CLE","CIN",13,27
2005,1,"DAL","W",28,1,"SDG","DAL",24,28
2005,1,"DEN","L",10,3,"MIA","DEN",34,10
2005,1,"DET","W",17,NA,"DET","GNB",17,3
2005,1,"GNB","L",3,3,"DET","GNB",17,3
2005,1,"HOU","L",7,5,"BUF","HOU",22,7
2005,1,"IND","W",24,NA,"BAL","IND",7,24
2005,1,"JAX","W",26,NA,"JAX","SEA",26,14
2005,1,"KAN","W",27,1,"KAN","NYJ",27,7
2005,1,"MIA","W",34,3,"MIA","DEN",34,10
2005,1,"MIN","L",13,5,"MIN","TAM",13,24
2005,1,"NOR","W",23,2,"CAR","NOR",20,23
2005,1,"NWE","W",30,NA,"NWE","OAK",30,20
2005,1,"NYG","W",42,2,"NYG","ARI",42,19
2005,1,"NYJ","L",7,3,"KAN","NYJ",27,7
2005,1,"OAK","L",20,1,"NWE","OAK",30,20
2005,1,"PHI","L",10,3,"ATL","PHI",14,10
2005,1,"PIT","W",34,NA,"PIT","TEN",34,7
2005,1,"SDG","L",24,2,"SDG","DAL",24,28
2005,1,"SEA","L",14,5,"JAX","SEA",26,14
